X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
14987817.9053766,4133454.73080186,port465,Himeji,Japan,JPN,Asia & Pacific,"Himeji, Japan",34.77579915,134.637859,5124,15,477,3053,1,1578,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.91,0.61,JP HIM,a72362aa63f1417cb988eb892b115fd1,Japan,472
4350931.92790425,5480827.0296193,port1326,Tuapse,Russian Federation,RUS,Europe,"Tuapse, Russian Federation",44.09933265,39.08508651,1169,14,265,124,211,555,Mineral Products,Vegetable Products,Chemical & Allied Industries,1,3.7,RU TUA,555d98ea6e454e8b9d438248c972b3ef,Russian Federation,473
11599776.0187431,117533.507186972,port1273,Tanjunguban,Indonesia,IDN,Asia & Pacific,"Tanjunguban, Indonesia",1.055761709,104.2025609,1006,11,16,77,7,895,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,1.94,0.57,ID TAN,b3a8a83cc0e84d44b9e92504e48382a5,Indonesia,474
3957029.04407786,3193601.25191326,port304,Duba (Port of Neom),Saudi Arabia,SAU,Asia & Pacific,"Duba (Port of Neom), Saudi Arabia",27.55991231,35.5465967,111,15,13,28,55,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.27,0.04,,d2285d25fa284a598afb594503f00868,Saudi Arabia,475
17048088.3390629,-3174601.90870746,port174,Brisbane,Australia,AUS,Asia & Pacific,"Brisbane, Australia",-27.40850097,153.1455832,2159,954,314,165,322,404,Mineral Products,Vegetable Products,Wood & Wood Products,16.41,1.03,AU BNE,5b230483f9304bb688639c21f070e3cd,Australia,476
2432327.01549948,4626933.00336128,port12,Aiyion,Greece,GRC,Europe,"Aiyion, Greece",38.33552308,21.84996534,143,0,34,109,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.17,0.89,,e1f354e2297346c1a0b86fdfd557274f,Greece,477
-968209.633272006,5041070.54595258,port999,Leixoes,Portugal,PRT,Europe,"Leixoes, Portugal",41.19448451,-8.697575118,2166,1063,154,571,93,285,Mineral Products,Chemical & Allied Industries,Vegetable Products,12.41,8.31,,9144e76ffa7544f98c291c8d7b159b4a,Portugal,478
14744909.4367604,4075551.57440562,port466,Hiroshima,Japan,JPN,Asia & Pacific,"Hiroshima, Japan",34.34744658,132.4557751,3497,792,513,1133,606,453,Mineral Products,Vegetable Products,Wood & Wood Products,0.17,0.21,JP HIJ,4f5a36fb7cd34cb08bbf49c9c7752f32,Japan,479
15653282.3926984,4362988.94985648,port468,Hitachi,Japan,JPN,Asia & Pacific,"Hitachi, Japan",36.45195306,140.6158282,1558,172,152,522,536,176,Mineral Products,Machinery & Electrical Equipment,Wood & Wood Products,0.94,0.25,JP HTC,4aa2939a56d54a318de275d790c8aec7,Japan,480
14646719.24501,4031825.01411893,port471,Mitajiri-Nakanoseki,Japan,JPN,Asia & Pacific,"Mitajiri-Nakanoseki, Japan",34.02251033,131.5737176,941,140,48,222,290,241,Mineral Products,Vehicles & Equipment,Wood & Wood Products,0.03,0.14,JP HOF,de4437f608c54b8e87286804803d9c1c,Japan,481
15344766.6689883,4444047.38444439,port472,Himekawa,Japan,JPN,Asia & Pacific,"Himekawa, Japan",37.03543689,137.8443843,561,0,285,245,0,31,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.08,0.3,,87827d7bfd8a41d586c58f6b890d75c0,Japan,482
14657514.1743309,3826804.71941497,port480,Hososhima,Japan,JPN,Asia & Pacific,"Hososhima, Japan",32.48242792,131.6706901,645,62,54,267,20,242,Mineral Products,Vegetable Products,Wood & Wood Products,0.13,0.07,,859b775735c243b5ab5809fe80650606,Japan,483
14807599.9430843,4036882.39974565,port490,Imabari,Japan,JPN,Asia & Pacific,"Imabari, Japan",34.06015622,133.0189335,677,171,25,360,0,121,Mineral Products,Metals,Chemical & Allied Industries,0.05,0.03,,bd58bbaa3bda4ff4a50608127a9b05c0,Japan,484
15728588.9818169,5342610.60309057,port501,Ishikariwan-Shinko,Japan,JPN,Asia & Pacific,"Ishikariwan-Shinko, Japan",43.20096262,141.2923188,624,118,63,109,0,334,Mineral Products,Metals,Chemical & Allied Industries,0.27,0.1,,c477173c421548b88753203e13bb861d,Japan,485
15726961.0233196,4638098.01564438,port502,Ishinomaki,Japan,JPN,Asia & Pacific,"Ishinomaki, Japan",38.41415253,141.2776946,874,4,109,500,1,260,Mineral Products,Wood & Wood Products,Vegetable Products,0.34,0.08,,233b55df35d347a6855ff68aea29bccc,Japan,486
14720551.0289866,4056192.55324938,port508,Iwakuni,Japan,JPN,Asia & Pacific,"Iwakuni, Japan",34.20374226,132.2369598,3840,228,137,370,28,3077,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,1.14,1.16,,33f2f7c6855141868e79f0d0418e3bbb,Japan,487
14531921.6546505,3702143.98279645,port528,Kagoshima,Japan,JPN,Asia & Pacific,"Kagoshima, Japan",31.53284272,130.5424733,2282,44,266,868,375,729,Mineral Products,Vegetable Products,Wood & Wood Products,0.45,0.1,,b14939cc8ff64657810256f280b97f51,Japan,488
15795096.7114038,4760099.17184568,port533,Kamaishi,Japan,JPN,Asia & Pacific,"Kamaishi, Japan",39.26776264,141.8897679,474,45,27,295,0,107,Mineral Products,Wood & Wood Products,Vegetable Products,0.11,0.06,,f752ec44f43c4a6fb8f9635a93213bd1,Japan,489
15207834.8342811,4385791.20561686,port537,Kanazawa,Japan,JPN,Asia & Pacific,"Kanazawa, Japan",36.61653903,136.6143047,888,219,80,100,62,427,Mineral Products,Machinery & Electrical Equipment,Metals,0.15,0.05,JP KNZ,18df3c2a15cc460ab7dc6d21c7be6ae4,Japan,490
14582058.8401089,4004891.79526565,port538,Kanda,Japan,JPN,Asia & Pacific,"Kanda, Japan",33.82174515,130.9928633,5687,0,2890,1712,1001,84,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.43,2.44,,e737e5d25d6f4fb9b623f7f3e057d70f,Japan,491
14466515.6985918,3958708.60735089,port545,Karatsu,Japan,JPN,Asia & Pacific,"Karatsu, Japan",33.47638831,129.9549216,315,0,103,74,1,137,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.15,0.03,JP KAR,04205bd36adc4af3b8016488bd73251a,Japan,492
15661530.2318825,4289146.56458749,port548,Kashima-Ibaraki,Japan,JPN,Asia & Pacific,"Kashima-Ibaraki, Japan",35.91656249,140.6899198,6568,49,818,2547,32,3122,Mineral Products,Chemical & Allied Industries,Metals,5.28,3.54,,46e987e39dcb4deca196d1d97fbab567,Japan,493
15556728.5751988,4232999.10315736,port555,Kawasaki,Japan,JPN,Asia & Pacific,"Kawasaki, Japan",35.50702517,139.7484705,7836,391,721,1910,374,4440,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",2.13,2.34,,87b9c398e4b844c393989c6928f1cfec,Japan,494
14532598.4994184,3683236.35220827,port566,Kiire,Japan,JPN,Asia & Pacific,"Kiire, Japan",31.38796044,130.5485535,335,0,0,0,0,335,Mineral Products,Chemical & Allied Industries,Vegetable Products,2.17,5.31,JP KII,752a57b10c8145689c3ed42aeddf5053,Japan,495
14790143.6665662,4036009.43148453,port567,Kikuma,Japan,JPN,Asia & Pacific,"Kikuma, Japan",34.05365926,132.8621211,1470,0,4,6,0,1460,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.31,0.76,,542e46f69c7e459194e3f2e15ffd4666,Japan,496
15245586.8247009,4146755.08554558,port575,Kinuura,Japan,JPN,Asia & Pacific,"Kinuura, Japan",34.87387974,136.9534366,1935,0,482,1027,184,242,Mineral Products,Vegetable Products,Wood & Wood Products,1.55,0.26,,675b24651a0c44bb993a2661ef7124a4,Japan,497
15570046.5385147,4212778.39689926,port578,Kisarazu,Japan,JPN,Asia & Pacific,"Kisarazu, Japan",35.35902147,139.8681078,3179,0,708,2061,103,307,Mineral Products,Metals,Chemical & Allied Industries,3.4,1.59,,85ecd33b9d534f678cc62d64e083b4bb,Japan,498
15053659.833089,4119523.33052932,port581,Kobe,Japan,JPN,Asia & Pacific,"Kobe, Japan",34.67293989,135.2293271,10594,4121,789,2636,558,2490,Mineral Products,Vegetable Products,Wood & Wood Products,3.49,5.63,JP UKB,82606f7e3e634f528cecce1287dd24ce,Japan,499
14868953.5579836,3965351.35706832,port584,Kochi,Japan,JPN,Asia & Pacific,"Kochi, Japan",33.52614791,133.5700824,913,49,332,316,0,216,Mineral Products,Prepared Foodstuffs & Beverages,Machinery & Electrical Equipment,0.1,0.24,,ac0e02204a20481bb345c4e248ece660,Japan,500
14983778.8335004,4035344.84068055,port589,Komatsushima,Japan,JPN,Asia & Pacific,"Komatsushima, Japan",34.04871279,134.6015754,987,101,176,458,1,251,Mineral Products,Wood & Wood Products,Vegetable Products,0.19,0.05,JP KOM,9ac22ff162bb44d2a6d8699bea9c6d70,Japan,501
14679512.1970178,4028547.50694982,port605,Kudamatsu,Japan,JPN,Asia & Pacific,"Kudamatsu, Japan",33.99810448,131.8683017,696,1,71,553,1,70,Mineral Products,Vegetable Products,Metals,0.35,0.04,JP KUD,9929d142d6654fc89508d076533a77a6,Japan,502
14757092.7539024,4059334.78142435,port610,Kure,Japan,JPN,Asia & Pacific,"Kure, Japan",34.22708409,132.5652197,1833,22,173,1490,0,148,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.47,0.32,,4d4ed79381764fcaa6aea7045dccf950,Japan,503
16069115.1037784,5310532.19541426,port611,Kushiro,Japan,JPN,Asia & Pacific,"Kushiro, Japan",42.99054096,144.351317,1734,85,139,603,292,615,Mineral Products,Vegetable Products,Wood & Wood Products,0.5,0.07,,bf88220a8bd7485f8d730275e2b07d36,Japan,504
15067618.7183732,4228609.74844316,port682,Maizuru,Japan,JPN,Asia & Pacific,"Maizuru, Japan",35.47492079,135.3547219,555,91,158,196,26,84,Vegetable Products,Mineral Products,Wood & Wood Products,0.73,0.05,,ba51b688e9724fb9b903a41fde7cf30e,Japan,505
14890269.8935047,4067708.98150918,port714,Marugame,Japan,JPN,Asia & Pacific,"Marugame, Japan",34.28925968,133.7615703,1933,15,137,284,7,1490,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.08,0.15,,c33845cab8e143b5b46b43ca946b6e57,Japan,506
15200715.0845529,4116311.37452843,port719,Matsusaka,Japan,JPN,Asia & Pacific,"Matsusaka, Japan",34.64920701,136.5503469,600,6,106,243,0,245,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,0.11,0.09,JP MSA,74cdc21545084b02abbbc4f7f5072b24,Japan,507
14771996.1961979,4004487.54207069,port720,Matsuyama,Japan,JPN,Asia & Pacific,"Matsuyama, Japan",33.81872817,132.6990996,2274,217,282,212,1,1562,Mineral Products,Machinery & Electrical Equipment,Chemical & Allied Industries,0.27,0.18,JP MYJ,c00df6edbdd24f8499020691327b0a9e,Japan,508
15283154.1138215,4128071.6737381,port738,Mikawa,Japan,JPN,Asia & Pacific,"Mikawa, Japan",34.73606977,137.2909093,2678,111,235,1580,623,129,Mineral Products,Vehicles & Equipment,Metals,0.33,0.59,JP MKW,aabb405fd8364c0b9c5de500938c4743,Japan,509
14867291.6693055,4029600.96420411,port749,Mishima,Japan,JPN,Asia & Pacific,"Mishima, Japan",34.00594978,133.5551534,1641,298,131,1060,10,142,Wood & Wood Products,Mineral Products,Vegetable Products,0.54,0.07,,3a8e6943375a4748bb761706f7dca73a,Japan,510
14886120.1366588,4096184.22473829,port752,Mizushima,Japan,JPN,Asia & Pacific,"Mizushima, Japan",34.50033451,133.7242924,13746,648,1111,4084,419,7484,Mineral Products,Metals,Chemical & Allied Industries,6.3,4.83,,dd434544df474a5b804469f755f791e0,Japan,511
15692924.6659955,5212964.6681326,port780,Muroran,Japan,JPN,Asia & Pacific,"Muroran, Japan",42.34609537,140.9719408,1950,35,306,1039,1,569,Mineral Products,Metals,Wood & Wood Products,0.78,0.67,,5cf420d130a1486ebb2e2374656727df,Japan,512
14453800.8308812,3857463.30674786,port785,Nagasaki,Japan,JPN,Asia & Pacific,"Nagasaki, Japan",32.71445214,129.840702,1057,62,177,438,0,380,Mineral Products,Chemical & Allied Industries,Metals,0.1,0.08,JP NGS,225ea224ab544c7f8531370d7aa332e8,Japan,513
15234081.0425076,4168799.68740707,port786,Nagoya,Japan,JPN,Asia & Pacific,"Nagoya, Japan",35.03618543,136.8500784,16252,3708,1071,5040,2196,4237,Mineral Products,Metals,Wood & Wood Products,6.45,8.2,,2eba500a66ec4a67875e7c0e4348f343,Japan,514
15248590.6141807,4446835.5124385,port790,Nanao,Japan,JPN,Asia & Pacific,"Nanao, Japan",37.0554277,136.9804201,251,0,123,117,0,11,Wood & Wood Products,Vegetable Products,Mineral Products,0.35,0.01,,b826db507b6d4e08b772453e415b4255,Japan,515
15391664.0899103,4466306.51748292,port793,Naoetsu,Japan,JPN,Asia & Pacific,"Naoetsu, Japan",37.1948875,138.265671,396,59,24,108,2,203,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.25,0.06,,9dd536f556394614836e089878c1df8b,Japan,516
15492337.1961111,4574569.61384566,port822,Niigata,Japan,JPN,Asia & Pacific,"Niigata, Japan",37.96561578,139.1700329,2038,370,228,411,13,1016,Mineral Products,Wood & Wood Products,Vegetable Products,0.85,0.2,,8204588236d44ddda54f915191f62dde,Japan,517
14829818.9683562,4022849.29426865,port823,Niihama,Japan,JPN,Asia & Pacific,"Niihama, Japan",33.95565623,133.2185304,2331,3,164,788,0,1376,Mineral Products,Chemical & Allied Industries,Metals,0.54,0.63,JP IHA,c821d8f3b54a47faa6bd14af9afff06d,Japan,518
15584365.7093308,4895793.57710991,port829,Noshiro,Japan,JPN,Asia & Pacific,"Noshiro, Japan",40.20511241,139.9967391,184,0,111,73,0,0,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,0.5,0.02,,ede2844cc0514761b4bd4dfdc612ace2,Japan,519
15777216.2185702,4730724.33144727,port844,Ofunato,Japan,JPN,Asia & Pacific,"Ofunato, Japan",39.06317108,141.7291447,447,32,209,185,0,21,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.11,0.18,,e3228fd61ffd4648a30a2eb64df6280b,Japan,520
14659197.5921985,3929763.13258671,port846,Oita,Japan,JPN,Asia & Pacific,"Oita, Japan",33.25922967,131.6858125,7874,235,674,3166,49,3750,Mineral Products,Chemical & Allied Industries,Metals,4.89,3.59,,4820117337e64e2cb61bed01609e48ab,Japan,521
15683082.1639739,4430180.96539703,port850,Onahama,Japan,JPN,Asia & Pacific,"Onahama, Japan",36.93593683,140.8835241,1654,92,539,385,0,638,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,1.13,0.41,,5e934fd29d9843bc9032ae6d5aeeacd2,Japan,522
14601604.5723372,4025440.0599228,port852,Onoda,Japan,JPN,Asia & Pacific,"Onoda, Japan",33.9749585,131.1684456,642,0,25,433,0,184,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.01,0.05,,142cbdcbcafa438b84fa80f6666b7420,Japan,523
14830079.1108743,4084716.79055358,port853,Onomichi-Itozaki,Japan,JPN,Asia & Pacific,"Onomichi-Itozaki, Japan",34.41539534,133.2208673,676,11,63,330,10,262,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,0.07,0.08,,658753a89bc242d59e1e21703814328e,Japan,524
15076001.5547037,4115732.71235164,port862,Osaka,Japan,JPN,Asia & Pacific,"Osaka, Japan",34.6449306,135.4300262,9214,3349,822,3580,323,1140,Mineral Products,Metals,Wood & Wood Products,2.81,4.31,JP OSA,8cbadfcaed394ad6975364df125a5743,Japan,525
15697400.243859,5342600.90597159,port866,Otaru,Japan,JPN,Asia & Pacific,"Otaru, Japan",43.20089912,141.0121456,366,44,43,128,9,142,Mineral Products,Vegetable Products,Wood & Wood Products,0.04,0.01,,f68b92ea1ee1460880288c45d71d79e1,Japan,526
15767311.5668769,5459060.88840866,port1116,Rumoi,Japan,JPN,Asia & Pacific,"Rumoi, Japan",43.95875013,141.6401697,212,0,39,46,0,127,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.06,0.01,,b9c7fa07a3974d34bf48e877505d82e6,Japan,527
14680280.4350876,3929155.59166347,port1119,Saganoseki,Japan,JPN,Asia & Pacific,"Saganoseki, Japan",33.25466589,131.8752029,569,0,110,233,66,160,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.2,0.61,,7a712847f5e74c4d9aba68ec9f739804,Japan,528
14831387.1037591,4236515.26701912,port1127,Sakai,Japan,JPN,Asia & Pacific,"Sakai, Japan",35.53273365,133.2326172,884,163,160,241,0,320,Wood & Wood Products,Vegetable Products,Machinery & Electrical Equipment,0.23,0.05,,59de0f5e318c4652865541e49b35ccd8,Japan,529
15075150.5505924,4103954.56368251,port1128,Sakai-Semboku,Japan,JPN,Asia & Pacific,"Sakai-Semboku, Japan",34.5578402,135.4223815,9936,99,666,3408,542,5221,Mineral Products,Chemical & Allied Industries,Metals,2.29,1.93,,20019011276849fe9c7971c688d7d133,Japan,530
14900070.6729811,4074608.4285757,port1129,Sakaide,Japan,JPN,Asia & Pacific,"Sakaide, Japan",34.34045119,133.8496122,3099,2,214,1133,54,1696,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.87,0.59,,757c5c5e8d29467e8e09b821c0b4f5ee,Japan,531
15564904.6467072,4713840.87449701,port1130,Sakata,Japan,JPN,Asia & Pacific,"Sakata, Japan",38.94531105,139.8219174,412,87,103,94,0,128,Mineral Products,Wood & Wood Products,Vegetable Products,0.28,0.06,JP SKT,c64ca5d8e055469f8301ac0d86d3fae4,Japan,532
15699115.5102328,4619725.58505409,port1180,Sendai-Shiogama,Japan,JPN,Asia & Pacific,"Sendai-Shiogama, Japan",38.28471956,141.0275541,4010,555,313,1025,547,1570,Mineral Products,Vegetable Products,Metals,1.59,1.03,,23eb399e0ef24798873886c6b3f4fb43,Japan,533
14590322.7538274,3687842.05007448,port1190,Shibushi,Japan,JPN,Asia & Pacific,"Shibushi, Japan",31.42327287,131.0670993,1265,328,209,630,75,23,Vegetable Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.49,0.19,,a2a19350a6f04952a0efebc0118cf3a2,Japan,534
15418177.5873661,4166670.85331113,port1193,Shimizu,Japan,JPN,Asia & Pacific,"Shimizu, Japan",35.02052569,138.5038458,3706,1336,210,1034,94,1032,Mineral Products,Wood & Wood Products,Vegetable Products,0.73,0.3,,53308df332344cc5a3795ae767002209,Japan,535
14837950.4452766,3947539.37046659,port1239,Susaki,Japan,JPN,Asia & Pacific,"Susaki, Japan",33.39265719,133.2915767,1343,0,852,488,0,3,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,0.1,1.58,,19c67b5a25b145889c41a89a6493cf0c,Japan,536
14989325.3382611,4011456.0302077,port1247,Tachibana,Japan,JPN,Asia & Pacific,"Tachibana, Japan",33.87071976,134.6514005,634,0,308,253,0,73,Mineral Products,Wood & Wood Products,Vegetable Products,1.07,0.02,JP TBN,7ecfa02f03cd4bb585c33f28cb019b37,Japan,537
15439350.9218693,4183383.9122575,port1250,Tagonoura,Japan,JPN,Asia & Pacific,"Tagonoura, Japan",35.14338652,138.6940491,796,0,120,467,0,209,Wood & Wood Products,Mineral Products,Vegetable Products,0.2,0.03,,16f05a318c1743f69d9871f6f959316b,Japan,538
14924395.5624562,4076679.122392,port1254,Takamatsu,Japan,JPN,Asia & Pacific,"Takamatsu, Japan",34.35580893,134.0681264,635,185,14,220,0,216,Mineral Products,Vegetable Products,Wood & Wood Products,0.05,0.03,JP TAK,902300002e5049ea9cb730718b1bc15f,Japan,539
14881021.2364386,4060067.43796644,port1256,Takuma,Japan,JPN,Asia & Pacific,"Takuma, Japan",34.23252565,133.6784882,340,0,9,235,0,96,Mineral Products,Wood & Wood Products,Vegetable Products,0.02,0.01,JP TKM,c322c5fc714d4ce3956dc69447ea22f2,Japan,540
15954655.0897748,5205857.94657456,port1303,Tokachi,Japan,JPN,Asia & Pacific,"Tokachi, Japan",42.29889363,143.3231052,421,6,61,353,0,1,Vegetable Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.08,0.04,JP TOK,06db121092214c58884b4fa3be81d440,Japan,541
14670003.8538436,4034161.78181121,port1304,Tokuyama,Japan,JPN,Asia & Pacific,"Tokuyama, Japan",34.03990671,131.7828868,7272,484,1126,1317,0,4345,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.03,2.13,JP TKY,02dc2ac78b504267853f9ac5b0013ac3,Japan,542
15561638.6107709,4246551.87581248,port1305,Tokyo,Japan,JPN,Asia & Pacific,"Tokyo, Japan",35.60607114,139.7925781,9502,4646,529,1907,1682,738,Mineral Products,Vegetable Products,Wood & Wood Products,4.89,7.5,,27118c1e4b3d424f9046df0fc1e0fb5f,Japan,543
15776546.5539094,5256960.71994418,port1308,Tomakomai,Japan,JPN,Asia & Pacific,"Tomakomai, Japan",42.63752185,141.723129,5843,393,431,1466,1514,2039,Mineral Products,Vegetable Products,Wood & Wood Products,2.17,1.02,,9430d942c25a45a9abc03c321732c628,Japan,544
14678582.7015335,3906244.52326251,port1324,Tsukumi,Japan,JPN,Asia & Pacific,"Tsukumi, Japan",33.08238663,131.8599519,2609,0,1355,1220,1,33,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,0.09,1.34,,d97ccfab381c406bb2f20b295372a219,Japan,545
-492189.728613337,4398511.45992476,port686,Malaga,Spain,ESP,Europe,"Malaga, Spain",36.70820113,-4.421415559,459,199,42,127,57,34,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.63,0.68,ES AGP,a9a2f7149e644c0285534e7cbd80f5c0,Spain,546
-3878320.69050765,-777750.13074548,port200,Cabedelo,Brazil,BRA,South America,"Cabedelo, Brazil",-6.969397877,-34.83954753,94,0,45,5,0,44,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.27,0.01,,6a20e58219d34adfad649082bb818509,Brazil,547
-6003854.88184838,5997568.74091746,port66,Argentia,Canada,CAN,North America,"Argentia, Canada",47.33890642,-53.93354604,126,45,11,22,43,5,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.17,0.06,CA NWP,7f4d3b7eb2a945c190dbb967eef47737,Canada,548
-4924241.65568516,-2638914.44907086,port382,Gebig,Brazil,BRA,South America,"Gebig, Brazil",-23.05700966,-44.23521542,422,0,0,0,0,422,Mineral Products,Chemical & Allied Industries,Stone & Glass,9.04,3.16,BR GEB,22c4d6762b2f46809d7ccd263c5b2212,Brazil,549
-6723696.96338861,7046682.59678588,port405,Goose Bay,Canada,CAN,North America,"Goose Bay, Canada",53.34292072,-60.39999748,18,0,0,2,0,16,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.08,0.01,CA GOO,d1e3eafaed3e449ba2d3083e195a0ac1,Canada,550
-7946357.2614114,5129013.02795218,port1024,Providence,United States,USA,North America,"Providence, United States",41.78624139,-71.38334181,233,9,73,9,7,135,Mineral Products,Chemical & Allied Industries,Vehicles & Equipment,0.52,0.06,US PVD,a0349e0247b641c6b4996ed5be86f111,United States,551
-13662854.0190428,5715721.51022186,port993,"Portland, OR",United States,USA,North America,"Portland, OR, United States",45.59523874,-122.7355059,544,59,249,29,124,83,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.15,1.23,US PWM,ff27216426bc41baaabbf674adefd1ea,United States,552
-8961175.67218076,2532706.90097414,port244,Cienfuegos,Cuba,CUB,North America,"Cienfuegos, Cuba",22.17631285,-80.4996107,229,1,49,39,7,133,Vegetable Products,Animal & Animal Products,Prepared Foodstuffs & Beverages,22.01,29.61,CU CFG,564aa0137d9c457b8f1ec5aee04ca3ca,Cuba,553
-3011501.93125297,4680434.51504371,port1018,Praia da Vitoria,Portugal,PRT,Europe,"Praia da Vitoria, Portugal",38.71152974,-27.05278213,305,118,8,151,0,28,Mineral Products,Wood & Wood Products,Vegetable Products,0.73,0.15,,28f4cb3164254509b470e9e77be94e7e,Portugal,554
