mmsi,ship_name,country,gap_24h_ratio,non_anch_low_ratio,cog_high_vol_ratio,loitering_h_ratio,non_anch_low_max_dur_h,cog_very_high_vol_ratio,non_anch_low_events,age_risk,flag_score,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,company_count,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,anomaly_index,confidence_grade,sanction_sources,hit_ofac,quadrant
311040100,Samos,Bahamas,0.00018,0.394382,0.191551,0.394382,1443.1,0.07368,66,1,0,0.112612,0.6437,0.125359,0.050334,0.0312,2.157825,5e-05,0.0,11.0,22.4,11.72,0.0,45.37,高可信,21.58,A,0,False,D_正常
376989000,He Bo,St. Vincent & Grenadines,0.000145,0.138566,0.073523,0.138535,95.0,0.030935,113,1,0,0.113212,0.5156,0.155642,0.118547,0.118,1.693089,4.7e-05,0.0,2.0,22.32,11.29,0.19,44.45,高可信,7.71,A,2,False,C_名单被动
311018700,Jasmin Joy,Bahamas,6.3e-05,0.056833,0.048836,0.056816,70.1,0.017668,109,1,0,0.140983,0.4422,0.050161,0.195069,0.1383,0.982189,0.000245,0.001152,13.0,22.21,7.99,6.55,37.87,高可信,3.54,A,0,False,D_正常
255806147,Clio,Madeira,0.000301,0.402588,0.062961,0.402589,660.4,0.032638,360,1,0,0.048996,0.4867,0.16248,0.051031,0.0744,9.854249,4.2e-05,0.0,17.0,22.18,14.04,0.0,49.7,高可信,19.38,A,0,False,D_正常
352898793,Norah,Panama,6.7e-05,0.130255,0.025431,0.130233,210.4,0.010374,212,2,0,0.127854,0.499,0.12326,0.235801,0.1385,2.008238,0.015312,0.064805,2.0,22.03,14.5,0.0,50.45,高可信,6.37,A,0,False,D_正常
636019903,Afrapearl II,Liberia,0.000173,0.168603,0.046117,0.168579,295.9,0.019992,87,1,0,0.126715,0.5361,0.329522,0.138714,0.2917,1.059676,0.004531,0.03237,14.0,22.03,1.93,18.25,25.81,高可信,8.51,A,0,False,D_正常
613670000,,,0.000444,0.269511,0.162146,0.269477,220.1,0.088563,276,0,0,0.141964,0.587,0.299824,0.110316,0.1268,1.314808,0.002465,0.021385,14.0,21.93,9.72,2.88,40.98,高可信,15.38,B,0,False,D_正常
538003322,Seaways Yellowstone,Marshall Islands,0.000152,0.240121,0.051566,0.24011,267.4,0.023237,72,1,0,0.149643,0.578,0.212036,0.164441,0.0802,2.161658,2.7e-05,0.0,16.0,21.91,6.28,9.6,34.22,高可信,11.84,A,0,False,D_正常
461000258,Jasmine,Oman,0.000101,0.081877,0.04191,0.081857,106.5,0.017687,214,1,0,0.106583,0.4342,0.196952,0.17783,0.0965,2.875058,0.007337,0.041125,3.0,21.84,14.62,0.0,50.5,高可信,4.52,A,3,True,C_名单被动
538008070,Blue Prince,Marshall Islands,0.000169,0.163901,0.055165,0.163885,225.3,0.025937,285,1,0,0.086601,0.4857,0.143353,0.090444,0.0892,2.725053,2.7e-05,0.0,2.0,21.79,10.28,1.64,41.94,高可信,8.48,A,0,False,D_正常
636024028,Minerva Clara,Liberia,5.6e-05,0.177111,0.085044,0.177101,182.6,0.034826,356,2,0,0.209839,0.4489,0.197469,0.115661,0.2616,2.8675,0.002229,0.019118,15.0,21.66,5.65,10.59,32.73,高可信,9.67,A,0,False,D_正常
311046300,Fortaleza Knutsen,Bahamas,0.000483,0.389195,0.217401,0.389193,123.5,0.084005,291,1,0,0.141813,0.7086,0.141285,0.112282,0.0854,2.046108,8.5e-05,0.0,5.0,21.6,13.06,0.0,47.2,高可信,21.87,B,0,False,D_正常
249747000,Matilda,Malta,0.00017,0.304835,0.167445,0.304827,367.1,0.077249,67,1,0,0.101643,0.5723,0.174678,0.138031,0.2036,1.209186,0.001373,0.009685,9.0,21.51,6.64,8.5,34.52,高可信,17.07,A,0,False,D_正常
636016093,Libra Sun,Liberia,0.000419,0.166286,0.085723,0.166254,152.1,0.051686,98,1,0,0.221481,0.5289,0.257085,0.077338,0.1543,2.065684,5.4e-05,0.0,9.0,21.51,11.48,0.0,44.01,高可信,9.21,A,0,False,D_正常
667001672,,,0.000328,0.06799,0.052972,0.067902,23.9,0.02335,118,0,0,0.056565,0.4085,0.35621,0.089065,0.1855,1.813875,0.000883,0.008728,5.0,21.43,10.88,0.11,42.75,高可信,4.13,B,0,False,D_正常
229094000,Minerva Pisces,Malta,0.000181,0.15445,0.032627,0.154432,118.1,0.015418,238,1,0,0.282284,0.5342,0.137601,0.098257,0.1432,2.293833,0.000287,0.002626,21.0,21.39,11.58,0.0,44.09,高可信,7.61,A,0,False,D_正常
563353000,Phoenix Admiral,Singapore,0.000315,0.418266,0.135255,0.418268,733.1,0.04965,56,1,0,0.093008,0.6383,0.280498,0.134117,0.0922,1.50613,3.8e-05,0.0,9.0,21.33,8.81,4.06,38.6,高可信,21.53,A,0,False,D_正常
477192100,Searanger,"Hong Kong, China",0.000229,0.171644,0.068594,0.171619,133.3,0.025649,166,1,0,0.249999,0.5805,0.164471,0.195677,0.0248,1.356786,4.4e-05,0.0,23.0,21.23,8.34,4.88,37.58,高可信,9.1,A,0,False,D_正常
311000221,Garibaldi Spirit,Bahamas,0.000172,0.022705,0.052862,0.022666,18.9,0.0211,106,1,0,0.171883,0.4412,0.167303,0.681653,0.8406,1.244719,4.2e-05,0.0,41.0,21.06,13.98,0.0,48.46,高可信,2.08,A,0,False,D_正常
636019833,Elka Athina,Liberia,0.000116,0.053477,0.077361,0.053445,122.9,0.033465,38,2,0,0.083883,0.4318,0.5,0.38621,0.387,0.244071,3.8e-05,0.0,8.0,20.83,1.65,17.6,24.06,高可信,3.96,A,0,False,D_正常
403127000,Daffodil,Saudi Arabia,0.000281,0.357137,0.293357,0.357135,171.8,0.16658,2443,2,0,0.169457,0.5299,0.295084,0.188141,0.393,1.323557,2.5e-05,0.0,14.0,20.81,2.8,15.32,26.3,高可信,21.95,A,0,False,D_正常
352978181,Marine Pearl,Panama,0.000132,0.067756,0.084992,0.067735,12.4,0.033641,1081,2,0,0.165293,0.506,0.28215,0.300555,0.3799,1.932774,0.003527,0.011653,22.0,20.75,2.81,15.24,26.26,高可信,4.75,A,0,False,D_正常
622120921,Athinea,Egypt,0.000671,0.066355,0.277541,0.066265,83.6,0.169338,69,2,1,0.101758,0.582,0.411348,0.481623,4.204,0.895092,0.000108,0.0,15.0,20.61,15.24,0.0,50.48,高可信,8.55,B,0,False,D_正常
538004638,Eagle Louisiana,Marshall Islands,0.000313,0.54158,0.073394,0.541591,228.3,0.035713,229,1,0,0.124346,0.4746,0.343224,0.044112,0.0315,4.432532,3e-05,0.0,11.0,20.52,11.36,0.0,42.79,高可信,25.85,A,0,False,D_正常
538012456,Angerona,Marshall Islands,0.00014,0.134521,0.164016,0.134491,213.9,0.076983,68,1,0,0.050869,0.4632,0.266255,0.207135,0.3041,1.560729,4.5e-05,0.0,12.0,20.48,1.13,18.27,22.69,高可信,9.34,B,0,False,D_正常
636017739,Kriti Samaria,Liberia,9.3e-05,0.164833,0.086618,0.164818,320.8,0.041545,247,1,0,0.360189,0.516,0.270517,0.242758,0.7156,1.878009,0.026148,0.107618,27.0,20.42,19.6,0.0,58.84,高可信,9.15,A,0,False,D_正常
461000238,Amulet,Oman,0.000109,0.258664,0.175137,0.258649,190.3,0.095874,306,1,0,0.224006,0.4866,0.136036,0.138365,0.0848,1.833835,4.2e-05,0.0,17.0,20.38,9.94,0.9,39.86,高可信,15.15,A,2,False,C_名单被动
351206000,Zaruma,Panama,0.000221,0.531658,0.233431,0.531672,397.4,0.110666,75,1,0,0.087107,0.4878,0.430972,0.004199,0.0,8.023975,3.9e-05,0.0,12.0,20.37,13.12,0.0,46.09,高可信,28.6,A,0,False,D_正常
636021733,Corossol,Liberia,0.00013,0.205684,0.027964,0.205669,300.4,0.009742,180,1,0,0.10526,0.5422,0.06703,0.108557,0.2204,2.697641,0.001786,0.01617,6.0,20.29,8.82,3.0,37.58,高可信,9.82,A,0,False,D_正常
419473000,Desh Gaurav,India,0.000264,0.123617,0.021649,0.123585,152.2,0.006732,101,2,1,0.464498,0.4074,0.505623,0.287348,1.2154,1.0101,4.6e-05,0.0,12.0,20.21,17.66,0.0,54.82,高可信,6.0,A,0,False,D_正常
350652000,,,0.000304,0.352552,0.236219,0.352543,391.6,0.15717,145,0,0,0.088267,0.527,0.398434,0.118527,0.0247,1.659181,0.000172,0.000743,3.0,20.19,10.25,0.1,40.28,高可信,20.6,B,0,False,D_正常
636022406,Ursus Maritimus,Liberia,0.000258,0.559435,0.159209,0.559447,470.5,0.083869,226,2,0,0.206243,0.5715,0.453899,0.165806,0.7955,1.643922,0.000945,0.005523,21.0,20.12,6.93,6.54,33.7,高可信,28.37,A,0,False,D_正常
622120925,Alexia 3,Egypt,0.001409,0.039107,0.245346,0.038984,22.1,0.133353,52,3,1,0.205598,0.5879,0.350739,0.587313,5.2391,0.814055,0.000136,0.0,22.0,19.91,17.73,0.0,54.66,高可信,6.7,B,0,False,D_正常
357449000,Bluefin Pearl,Panama,8.1e-05,0.136667,0.078216,0.136653,92.2,0.035713,181,1,0,0.142564,0.4625,0.098552,0.156144,0.0707,5.28792,2.3e-05,0.0,20.0,19.89,8.23,3.76,36.02,高可信,7.72,A,0,False,D_正常
632001144,,,0.000346,0.079398,0.022122,0.079263,109.7,0.010043,17,0,0,0.08874,0.4176,0.079111,0.096408,0.0609,3.774424,0.000169,0.0,11.0,19.85,11.84,0.0,43.06,中可信,4.02,C,0,False,D_正常
468124000,,,0.000275,0.308571,0.127472,0.308557,434.1,0.064691,45,0,0,0.08207,0.4743,0.298768,0.100015,0.0797,2.016009,6.7e-05,0.0,11.0,19.81,10.91,0.0,41.19,高可信,16.44,B,0,False,D_正常
563216500,Torm Genesis,Singapore,8.9e-05,0.238315,0.02789,0.238307,268.0,0.012154,41,1,0,0.167288,0.4393,0.238733,0.040063,0.0809,6.437839,1.9e-05,0.0,16.0,19.75,12.2,0.0,43.66,高可信,11.28,A,0,False,D_正常
636019358,Kalahari,Liberia,0.000131,0.077605,0.028646,0.077582,139.2,0.008169,93,1,0,0.30505,0.4313,0.033293,0.093429,0.0242,3.348373,2.8e-05,0.0,22.0,19.69,12.99,0.0,45.15,高可信,4.07,A,0,False,D_正常
538003439,Sea Voyager,Marshall Islands,0.000103,0.478836,0.03491,0.47884,571.4,0.010275,1123,1,0,0.122459,0.4039,0.29461,0.033692,0.0149,7.064123,1.8e-05,0.0,10.0,19.42,16.1,0.0,50.98,高可信,22.25,A,0,False,D_正常
563216400,Torm Gabriella,Singapore,0.000109,0.085554,0.017043,0.085535,58.8,0.006447,422,1,0,0.174916,0.3628,0.086326,0.038488,0.02,6.880426,2.3e-05,0.0,2.0,19.42,16.55,0.0,51.86,高可信,4.19,A,0,False,D_正常
636020082,Elka Apollon,Liberia,0.000298,0.363572,0.266814,0.363569,612.9,0.118168,667,2,0,0.045868,0.4595,0.4935,0.237625,0.7313,1.254952,3.4e-05,0.0,9.0,19.33,5.23,9.08,29.58,高可信,21.7,A,0,False,D_正常
241406000,Syros Warrior,Greece,7.3e-05,0.18182,0.077284,0.181809,100.5,0.032526,482,1,0,0.109445,0.476,0.194175,0.069798,0.2474,1.040756,0.000497,0.006835,2.0,19.19,7.23,5.02,33.36,高可信,9.73,A,0,False,D_正常
538010229,P Aliki,Marshall Islands,0.000283,0.078863,0.083682,0.078839,57.8,0.039426,163,1,0,0.101243,0.4144,0.194664,0.141535,0.6822,1.168137,3e-05,0.0,14.0,19.1,3.21,12.81,25.39,高可信,5.23,A,0,False,D_正常
567599000,TMN Plenitude,Thailand,0.000123,0.077228,0.061504,0.07719,39.0,0.025777,155,1,1,0.083909,0.4505,0.187572,0.681234,1.8194,1.641844,4.8e-05,0.0,2.0,19.02,17.45,0.0,53.22,高可信,4.71,A,0,False,D_正常
525119160,Golden Splendor,Indonesia,9.1e-05,0.0999,0.03861,0.099881,141.0,0.013057,29,2,0,0.162855,0.4503,0.40323,0.72166,1.4054,1.116537,2.5e-05,0.0,27.0,18.9,15.56,0.0,49.4,高可信,5.27,A,0,False,D_正常
352005899,Nephira,Panama,0.000132,0.268965,0.050042,0.268957,81.2,0.019644,180,1,0,0.145613,0.5772,0.079619,0.131538,0.2083,1.529075,0.005196,0.039313,2.0,18.89,10.63,0.0,39.72,高可信,13.11,A,0,False,D_正常
677100200,,,0.0003,0.186334,0.115689,0.186257,225.2,0.067024,22,0,0,0.635127,0.3457,0.577869,0.51572,0.2644,1.122059,0.000147,0.0,32.0,18.84,18.75,0.0,55.59,高可信,10.71,B,0,False,D_正常
613327400,,,0.000326,0.378498,0.032183,0.378493,472.9,0.012176,30,0,0,0.098685,0.6271,0.199586,0.117145,0.1881,0.593139,0.011512,0.097458,3.0,18.83,9.45,0.31,37.35,高可信,17.68,B,0,False,D_正常
352003303,Concord Breeze,Panama,0.00035,0.029898,0.200038,0.029808,15.1,0.099941,102,1,0,0.14743,0.6304,0.115686,0.581584,0.0881,1.140093,9.7e-05,0.0,17.0,18.8,10.63,0.0,39.63,高可信,5.35,B,0,False,D_正常
636013683,New Ability,Liberia,0.000162,0.296893,0.101289,0.296883,414.9,0.061051,185,1,0,0.18831,0.6031,0.388131,0.103741,0.2029,1.617704,3.9e-05,0.0,10.0,18.53,7.52,3.79,33.27,高可信,15.39,A,0,False,D_正常
538011124,Yasa Aqualina,Marshall Islands,0.000278,0.386649,0.210802,0.386648,479.6,0.091959,454,1,0,0.062783,0.5861,0.343048,0.093298,0.0748,32.736939,4.9e-05,0.0,15.0,18.51,18.46,0.0,54.69,高可信,21.62,A,0,False,D_正常
636016275,Gemini Sun,Liberia,0.000163,0.195457,0.065985,0.195444,64.7,0.030257,349,1,0,0.248601,0.4993,0.146,0.147085,0.0899,1.284683,2.6e-05,0.0,13.0,18.37,11.31,0.0,40.54,高可信,10.12,A,0,False,D_正常
538010321,Safeen Baroness,Marshall Islands,0.000146,0.380558,0.08077,0.380557,127.8,0.036857,394,1,0,0.173924,0.6373,0.153097,0.145184,0.5872,1.277937,0.011054,0.075937,18.0,18.34,5.9,6.78,29.9,高可信,18.74,A,0,False,D_正常
647553027,,,0.00017,0.289461,0.088854,0.289416,361.7,0.036775,5,0,0,0.156704,0.5238,0.451489,0.002468,0.0,1.222902,0.00017,0.0,2.0,18.23,13.44,0.0,44.57,中可信,14.81,C,0,False,D_正常
565949000,Eagle Kuantan,Singapore,0.000339,0.536785,0.050235,0.536796,896.7,0.021281,368,1,0,0.174002,0.4539,0.215771,0.059278,0.0302,3.88803,3.1e-05,0.0,10.0,18.21,14.08,0.0,45.81,高可信,25.17,A,0,False,D_正常
235076283,Eagle Hydra,Isle of Man,0.000238,0.148497,0.079698,0.148475,121.8,0.029447,463,1,0,0.166393,0.5314,0.294279,0.121571,0.0957,3.108709,3.5e-05,0.0,2.0,18.15,12.99,0.0,43.61,高可信,8.28,A,0,False,D_正常
309518000,Grimstad,Bahamas,8.8e-05,0.272924,0.055228,0.272917,132.7,0.02481,247,1,0,0.191637,0.5229,0.183054,0.132345,0.4517,1.783425,0.001742,0.013,23.0,18.05,4.21,9.8,26.3,高可信,13.39,A,0,False,D_正常
750416000,,,0.000244,0.694152,0.169165,0.694203,487.2,0.099549,90,0,0,0.111431,0.5088,0.69558,6.8e-05,0.0,3.030837,6.8e-05,0.0,2.0,17.95,13.91,0.0,45.21,高可信,34.63,A,0,False,D_正常
241408000,Anafi Warrior,Greece,0.000151,0.111671,0.084422,0.11165,199.0,0.040318,130,1,0,0.087103,0.432,0.256923,0.164746,0.3351,1.399086,0.000228,0.001204,7.0,17.9,5.05,8.0,27.8,高可信,6.72,A,0,False,D_正常
371325000,Dolphin Pearl,Panama,0.000157,0.184262,0.038807,0.184244,68.2,0.01193,581,1,0,0.295779,0.4233,0.101338,0.098439,0.0895,2.064222,3.4e-05,0.0,2.0,17.83,16.02,0.0,49.23,高可信,9.07,A,0,False,D_正常
461000187,Selva,Oman,0.00015,0.0684,0.043532,0.068352,76.1,0.022954,98,1,0,0.106625,0.4328,0.13802,0.183441,0.2094,2.241378,5.9e-05,0.0,2.0,17.78,9.64,0.0,36.67,高可信,3.95,B,2,False,C_名单被动
413975000,Yang Li Hu,China,0.00026,0.071016,0.067555,0.07097,91.9,0.033354,43,1,0,0.10466,0.4829,0.206444,0.32241,0.1252,1.446874,5.6e-05,0.0,2.0,17.65,10.56,0.0,38.35,高可信,4.55,A,0,False,D_正常
215497000,Daytona,Malta,9.1e-05,0.196048,0.114154,0.196033,454.7,0.053481,140,1,0,0.164799,0.5454,0.170983,0.156411,0.1606,1.306903,3e-05,0.0,8.0,17.65,9.16,0.0,35.6,高可信,11.11,A,0,False,D_正常
622108300,ETC Ramsis,Egypt,0.000247,0.033457,0.202499,0.033383,30.3,0.108978,32,2,1,0.104377,0.5507,0.436408,0.778784,5.6031,0.451364,8e-05,0.0,17.0,17.59,17.25,0.0,51.4,高可信,5.56,B,0,False,D_正常
636022972,Aframax Rio,Liberia,0.000176,0.354607,0.071662,0.354603,412.5,0.030963,128,2,0,0.198056,0.6267,0.280498,0.26002,0.3234,1.586195,3.8e-05,0.0,17.0,17.5,2.83,11.95,23.05,高可信,17.39,A,0,False,D_正常
241367000,Kriti Verano,Greece,0.000195,0.246315,0.241366,0.246302,499.6,0.140021,211,1,0,0.14687,0.6047,0.350148,0.183758,0.6066,1.414485,3.4e-05,0.0,18.0,17.49,1.28,14.98,20.0,高可信,15.92,A,0,False,D_正常
667001245,,,0.000186,0.240277,0.040229,0.24026,214.6,0.02116,130,0,0,0.120537,0.5906,0.221873,0.158296,0.1593,1.655936,0.003219,0.020056,8.0,17.41,11.44,0.0,39.83,高可信,11.62,A,0,False,D_正常
477607200,Seasenator,"Hong Kong, China",0.000264,0.327538,0.031477,0.327531,534.4,0.012823,285,1,0,0.188362,0.4309,0.16305,0.123038,0.0442,4.856087,3.9e-05,0.0,10.0,17.39,13.96,0.0,44.75,高可信,15.38,A,0,False,D_正常
219760000,Torm Gauri,Denmark,0.000115,0.14265,0.025875,0.14263,163.7,0.010426,51,1,0,0.091928,0.4827,0.17949,0.252763,0.1038,1.888799,3.2e-05,0.0,2.0,17.39,9.68,0.0,36.36,高可信,6.94,A,0,False,D_正常
477227900,Senda,"Hong Kong, China",0.000332,0.120761,0.048626,0.120686,46.7,0.020949,42,1,0,0.077238,0.5626,0.154158,0.30975,0.1885,1.728182,0.000108,0.0,2.0,17.3,8.63,0.39,34.21,中可信,6.41,C,0,False,D_正常
463075101,Mardan,Pakistan,8.5e-05,0.117948,0.058651,0.117935,101.0,0.019642,333,1,0,0.345071,0.6194,0.113936,0.295005,0.0827,1.401503,0.001232,0.004115,21.0,17.27,13.86,0.0,44.44,高可信,6.48,A,0,False,D_正常
631010091,Mystery,Equatorial Guinea,0.000221,0.024585,0.027292,0.024484,12.0,0.007988,31,1,0,0.122605,0.4722,0.184259,0.220007,0.2069,0.809815,0.000108,0.0,2.0,17.26,8.26,1.07,33.45,中可信,1.66,C,2,False,C_名单被动
419001313,,,6e-05,0.2156,0.015236,0.215591,266.2,0.005509,218,0,0,0.091102,0.5231,0.060725,0.088908,0.1467,3.644687,1.9e-05,0.0,16.0,17.21,8.37,0.8,33.62,高可信,10.01,A,0,False,D_正常
413281000,Bei Hai Zhan Wang,China,9.9e-05,0.204802,0.075919,0.204786,149.6,0.034915,162,1,0,0.092351,0.5357,0.181041,0.13382,0.2996,1.92502,3.2e-05,0.0,10.0,17.17,1.49,14.25,20.09,高可信,10.74,A,0,False,D_正常
650630000,,,0.000118,0.29622,0.059165,0.296205,86.2,0.026464,193,0,0,0.280096,0.5825,0.173351,0.0674,0.1304,1.728182,0.000717,0.009791,16.0,17.16,13.47,0.0,43.56,高可信,14.52,B,0,False,D_正常
613569715,,,0.000164,0.255201,0.056502,0.255163,156.3,0.032598,71,0,0,0.098398,0.4182,0.172642,0.136378,0.0886,2.285522,0.000108,0.0,2.0,17.15,13.38,0.0,43.37,中可信,12.62,C,0,False,D_正常
632001101,,,0.000438,0.539928,0.278294,0.539989,236.4,0.157267,82,0,0,0.458648,0.5106,0.578319,0.000171,0.0,0.0,0.000171,0.0,2.0,17.03,16.46,0.0,49.29,中可信,29.87,C,0,False,D_正常
229618000,Hydra,Malta,0.000192,0.526542,0.226429,0.526557,52.0,0.095732,2485,2,0,0.274863,0.4847,0.361181,0.042833,0.3822,1.834689,4.7e-05,0.0,16.0,16.94,10.77,0.0,38.05,高可信,28.23,A,0,False,D_正常
403098000,Al Mahfoza,Saudi Arabia,5.7e-05,0.28046,0.029244,0.280455,62.5,0.00952,815,2,0,0.162246,0.4226,0.131547,0.139731,0.8683,1.839544,1.8e-05,0.0,11.0,16.87,7.94,1.31,32.43,高可信,13.21,A,0,False,D_正常
311027400,Scott Spirit,Bahamas,0.000185,0.343918,0.085374,0.343913,148.4,0.029594,744,1,0,0.320586,0.5448,0.150529,0.082349,0.1197,3.01661,3.6e-05,0.0,10.0,16.86,14.97,0.0,46.2,高可信,17.19,A,0,False,D_正常
570299000,,,4.2e-05,0.222805,0.068371,0.222787,125.9,0.026705,66,0,0,0.282769,0.5422,0.552914,0.008093,0.0571,1.414485,4.2e-05,0.0,16.0,16.75,12.07,0.0,40.41,高可信,11.39,A,0,False,D_正常
412245000,Yu Fu Zou,China,8.1e-05,0.17112,0.128885,0.171107,73.9,0.067215,163,1,0,0.236107,0.5408,0.246966,0.19728,0.0576,4.872794,2.3e-05,0.0,19.0,16.71,10.6,0.0,37.49,高可信,10.28,A,0,False,D_正常
352002243,,,0.000114,0.052585,0.040037,0.052537,59.8,0.015161,68,0,0,0.105434,0.4778,0.128558,0.178546,0.1112,1.254983,0.000114,0.000325,2.0,16.71,12.0,0.0,40.23,高可信,3.17,B,0,False,D_正常
525121061,Savir Lion,Indonesia,0.000133,0.186028,0.048388,0.186016,107.1,0.022421,827,1,0,0.321124,0.5831,0.149692,0.11109,0.2105,2.202246,0.002241,0.019967,11.0,16.7,13.25,0.0,42.67,高可信,9.34,A,0,False,D_正常
309924000,Nugget,Bahamas,0.000169,0.185174,0.107167,0.185157,178.5,0.045115,207,2,0,0.257872,0.4536,0.212749,0.25935,0.2211,2.035521,3.3e-05,0.0,14.0,16.63,9.36,0.0,34.98,高可信,10.48,A,0,False,D_正常
525008066,Gede,Indonesia,0.000649,0.249602,0.101908,0.249569,172.6,0.050346,75,1,0,0.066185,0.4428,0.244765,0.441642,0.3963,1.873526,9e-05,0.0,17.0,16.6,6.93,3.02,30.18,高可信,13.29,B,0,False,D_正常
641000041,,,0.000147,0.632767,0.340919,0.632825,230.0,0.147797,1343,0,0,0.153657,0.4457,0.307223,0.035542,0.0728,4.519528,9.7e-05,0.0,15.0,16.57,14.76,0.0,45.5,中可信,35.3,C,0,False,D_正常
423530100,Zangazur,Azerbaijan,0.000127,0.554958,0.272722,0.554978,272.3,0.172002,550,1,0,0.383825,0.3504,0.549494,0.067965,0.2668,2.255618,5e-05,0.0,23.0,16.54,13.07,0.0,42.16,高可信,30.43,A,0,False,D_正常
563326000,Eagle Kinabalu,Singapore,0.000178,0.195222,0.091877,0.195208,189.0,0.049965,150,1,0,0.170384,0.5336,0.235765,0.206341,0.1137,3.624748,2.6e-05,0.0,9.0,16.51,10.44,0.0,36.97,高可信,10.63,A,0,False,D_正常
563759000,Eagle Kangar,Singapore,0.000349,0.4069,0.076178,0.406901,232.5,0.037508,219,1,0,0.151824,0.431,0.203414,0.142681,0.1012,6.818256,3.1e-05,0.0,9.0,16.49,13.63,0.0,43.2,高可信,19.84,A,0,False,D_正常
235076274,Eagle Hamilton,Isle of Man,9.8e-05,0.324586,0.093694,0.324584,118.2,0.029419,3566,1,0,0.408441,0.6415,0.139203,0.009141,0.0,3.117889,1.5e-05,0.0,13.0,16.48,15.41,0.0,46.68,高可信,16.48,A,0,False,D_正常
636017134,Chrysalis,Liberia,7.9e-05,0.085542,0.033181,0.085517,62.3,0.01282,71,1,0,0.111376,0.4897,0.19972,0.318484,0.2602,2.351235,0.001,0.003042,19.0,16.47,3.69,9.24,23.7,高可信,4.51,A,0,False,D_正常
538002845,Yasa Golden Dardanelles,Marshall Islands,0.000361,0.117683,0.113427,0.117642,99.0,0.055047,424,1,0,0.240454,0.469,0.153973,0.348784,0.1099,3.733759,5.8e-05,0.0,18.0,16.45,13.09,0.0,42.11,高可信,7.57,A,0,False,D_正常
413120000,Yu Lin Wan,China,5.6e-05,0.266476,0.194524,0.26647,72.4,0.091142,177,2,0,0.186338,0.516,0.25534,0.157693,0.5706,3.109699,1.8e-05,0.0,13.0,16.42,5.54,5.56,27.28,高可信,15.88,A,0,False,D_正常
235076275,Eagle Helsinki,Isle of Man,0.000349,0.221597,0.144487,0.22158,196.4,0.054328,117,1,0,0.088439,0.5438,0.143374,0.331103,0.1353,1.771495,3.7e-05,0.0,7.0,16.39,9.47,0.0,34.95,高可信,12.87,A,0,False,D_正常
248993000,Minerva Alice,Malta,0.000225,0.152356,0.069257,0.152334,150.2,0.03242,112,2,0,0.123409,0.4609,0.184226,0.25233,0.3655,1.706193,0.000225,0.000748,2.0,16.37,5.24,6.1,26.64,高可信,8.25,A,0,False,D_正常
570389201,,,0.000427,0.153468,0.154789,0.153412,191.5,0.088941,20,0,0,0.360632,0.6295,0.203797,0.13444,0.0353,1.409605,9.2e-05,0.0,19.0,16.36,12.99,0.0,41.82,高可信,10.01,B,0,False,D_正常
636025194,Anemoni,Liberia,0.000299,0.30027,0.037726,0.300259,314.1,0.015788,191,1,0,0.159935,0.6388,0.252776,0.191372,0.3067,1.351686,0.000114,0.000362,16.0,16.35,3.44,9.61,23.09,高可信,14.27,A,0,False,D_正常
215401000,Afra Rossi,Malta,0.000109,0.064004,0.054734,0.063979,81.6,0.028655,46,1,0,0.088949,0.4664,0.166373,0.441292,0.1679,2.270538,0.000407,0.000855,2.0,16.34,12.35,0.0,40.55,高可信,3.98,A,0,False,D_正常
235076282,Eagle Halifax,Isle of Man,0.000335,0.116579,0.10251,0.116554,83.3,0.044589,225,1,0,0.197565,0.4913,0.237848,0.166513,0.2262,2.051909,3.6e-05,0.0,14.0,16.32,7.29,2.03,30.61,高可信,7.3,A,0,False,D_正常
636014368,SL Ambition,Liberia,0.000184,0.117844,0.220058,0.117818,73.6,0.099698,473,1,0,0.05249,0.4428,0.216469,0.37512,0.4667,1.179502,3.6e-05,0.0,16.0,16.3,4.29,7.89,24.71,高可信,9.71,A,0,False,D_正常
311027600,Maran Peary,Bahamas,0.000183,0.301619,0.200016,0.301612,168.5,0.095882,572,1,0,0.184941,0.5675,0.118023,0.141697,0.1797,2.886815,3.2e-05,0.0,13.0,16.19,8.91,0.0,33.65,高可信,17.58,A,0,False,D_正常
249356000,Amfitriti,Malta,3.9e-05,0.214824,0.028801,0.214815,112.7,0.010927,479,1,0,0.53992,0.566,0.137047,0.027759,0.0609,1.944541,1.9e-05,0.0,10.0,16.15,15.47,0.0,46.47,高可信,10.24,A,0,False,D_正常
679881001,,,0.000195,0.460004,0.208936,0.460012,455.5,0.071754,35,0,0,0.162853,0.4518,0.370556,0.057481,0.0558,1.539094,5.4e-05,0.0,2.0,16.11,14.59,0.0,44.71,高可信,24.88,B,0,False,D_正常
538007646,Sea Jaguar,Marshall Islands,0.000176,0.132929,0.050913,0.132907,61.9,0.022807,258,1,0,0.205528,0.5834,0.11729,0.17641,0.3847,1.057278,3.4e-05,0.0,19.0,16.02,2.85,10.43,21.61,高可信,7.0,A,0,False,D_正常
314105000,,,5.3e-05,0.482093,0.212937,0.482104,178.7,0.117732,53,0,0,0.296352,0.5751,0.532885,0.043057,0.0557,4.321051,5.3e-05,0.0,12.0,16.01,14.48,0.0,44.39,高可信,25.95,B,0,False,D_正常
